trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,pic,text.started,key_resp.started,key_resp.keys,key_resp.rt,rt1,polygon.started,polygon.stopped,image.started,key_resp_2.started,key_resp_2.keys,polygon_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,7.1443651000008686,7.1443651000008686,space,1.5744775000057416,,,,,,,,103206,001,2024-12-23_17h34.27.838,go_nogo,2022.2.4,164.7975873664371,
,,,,,,,,,0.9,26.5811063000001,27.48420380000607,27.48420380000607,27.48420380000607,None,27.98690049999277,,,,,,,
